ngram,probability
728,0.0028011204481792717
238,0.0026010404161664665
365,0.0026010404161664665
435,0.0026010404161664665
052,0.0024009603841536613
272,0.0024009603841536613
593,0.0024009603841536613
637,0.0024009603841536613
754,0.0024009603841536613
811,0.0024009603841536613
368,0.0022008803521408565
442,0.0022008803521408565
481,0.0022008803521408565
543,0.0022008803521408565
688,0.0022008803521408565
733,0.0022008803521408565
737,0.0022008803521408565
778,0.0022008803521408565
814,0.0022008803521408565
074,0.0020008003201280513
094,0.0020008003201280513
241,0.0020008003201280513
289,0.0020008003201280513
336,0.0020008003201280513
414,0.0020008003201280513
462,0.0020008003201280513
478,0.0020008003201280513
682,0.0020008003201280513
707,0.0020008003201280513
781,0.0020008003201280513
786,0.0020008003201280513
829,0.0020008003201280513
892,0.0020008003201280513
932,0.0020008003201280513
948,0.0020008003201280513
063,0.001800720288115246
107,0.001800720288115246
116,0.001800720288115246
159,0.001800720288115246
173,0.001800720288115246
175,0.001800720288115246
187,0.001800720288115246
201,0.001800720288115246
227,0.001800720288115246
229,0.001800720288115246
277,0.001800720288115246
290,0.001800720288115246
295,0.001800720288115246
333,0.001800720288115246
372,0.001800720288115246
394,0.001800720288115246
473,0.001800720288115246
485,0.001800720288115246
488,0.001800720288115246
518,0.001800720288115246
597,0.001800720288115246
627,0.001800720288115246
748,0.001800720288115246
757,0.001800720288115246
792,0.001800720288115246
816,0.001800720288115246
848,0.001800720288115246
850,0.001800720288115246
983,0.001800720288115246
988,0.001800720288115246
010,0.001600640256102441
028,0.001600640256102441
095,0.001600640256102441
098,0.001600640256102441
134,0.001600640256102441
138,0.001600640256102441
162,0.001600640256102441
188,0.001600640256102441
195,0.001600640256102441
224,0.001600640256102441
253,0.001600640256102441
265,0.001600640256102441
270,0.001600640256102441
298,0.001600640256102441
299,0.001600640256102441
301,0.001600640256102441
310,0.001600640256102441
347,0.001600640256102441
359,0.001600640256102441
386,0.001600640256102441
398,0.001600640256102441
422,0.001600640256102441
461,0.001600640256102441
520,0.001600640256102441
527,0.001600640256102441
536,0.001600640256102441
546,0.001600640256102441
547,0.001600640256102441
572,0.001600640256102441
577,0.001600640256102441
613,0.001600640256102441
624,0.001600640256102441
638,0.001600640256102441
651,0.001600640256102441
652,0.001600640256102441
654,0.001600640256102441
658,0.001600640256102441
699,0.001600640256102441
706,0.001600640256102441
708,0.001600640256102441
722,0.001600640256102441
763,0.001600640256102441
780,0.001600640256102441
799,0.001600640256102441
801,0.001600640256102441
833,0.001600640256102441
851,0.001600640256102441
861,0.001600640256102441
869,0.001600640256102441
876,0.001600640256102441
877,0.001600640256102441
920,0.001600640256102441
933,0.001600640256102441
943,0.001600640256102441
978,0.001600640256102441
998,0.001600640256102441
017,0.0014005602240896359
023,0.0014005602240896359
073,0.0014005602240896359
075,0.0014005602240896359
079,0.0014005602240896359
082,0.0014005602240896359
092,0.0014005602240896359
111,0.0014005602240896359
112,0.0014005602240896359
113,0.0014005602240896359
117,0.0014005602240896359
132,0.0014005602240896359
133,0.0014005602240896359
136,0.0014005602240896359
141,0.0014005602240896359
148,0.0014005602240896359
149,0.0014005602240896359
151,0.0014005602240896359
164,0.0014005602240896359
185,0.0014005602240896359
203,0.0014005602240896359
204,0.0014005602240896359
230,0.0014005602240896359
243,0.0014005602240896359
