ngram,probability
626,0.03027155211171163
857,0.022591176965220897
707,0.022472905385857906
810,0.022092864173897473
588,0.021125024706304018
722,0.019620339537274344
462,0.019009363639554442
290,0.016935471874883024
049,0.016919982672934996
778,0.016763555075114227
876,0.016756048437796035
598,0.016103114158783412
841,0.015149593624488035
987,0.01469628305393814
615,0.01453506704881487
380,0.013205010619002831
647,0.013118292203266213
187,0.013014326025606203
555,0.013007053442718379
914,0.012804186948486824
079,0.012795063609965221
781,0.012332235070838533
526,0.011362823441921294
332,0.011280801324925486
553,0.011005194619338405
754,0.010906494545576496
236,0.01067897397248515
633,0.010638204849765841
028,0.010256315174601184
966,0.010084475140987152
863,0.010048462189257463
498,0.009901430150830472
229,0.009851000316895949
074,0.009086568551126814
753,0.008957134085699394
833,0.008445304052812365
022,0.008364536122745266
406,0.008218754512314602
151,0.008172463357027046
969,0.00803193013442374
996,0.0075420836793034
728,0.007517458979919391
831,0.007291170423623623
884,0.00699971543049059
276,0.006994160708071596
407,0.006862071274177919
372,0.00670363063127524
763,0.006512847048473501
851,0.006433887024974473
878,0.0063879885278255825
854,0.006354031457161488
916,0.006339657369179157
706,0.0062723939064999
422,0.006083781326756549
480,0.006004468792775208
811,0.00594513687680851
606,0.005945069602485382
392,0.00594058839114329
371,0.005928593806687926
800,0.005768575231878133
068,0.005544541427841619
148,0.005527615324842718
284,0.005465286145595209
227,0.005409379141416823
839,0.005232337919693194
812,0.005087696445293365
533,0.005079240589850256
037,0.005077455915280471
019,0.005018171749126415
389,0.005001632418887226
104,0.004929931089670468
798,0.004887924772060093
655,0.004808304819624226
025,0.0047332193326452
965,0.004696360471447067
548,0.004652443139454391
223,0.004575346663639858
601,0.004531705461632754
046,0.004369869979757122
195,0.004325992514464928
668,0.0042701546054387
113,0.004220115768574934
651,0.0041630659872718785
384,0.004090834706607969
488,0.003924597159009868
618,0.003868280228293951
727,0.0038644754448002587
952,0.003860256838299241
915,0.0038409057141111395
242,0.003797145931679249
848,0.0037292355254689986
176,0.0036451734544709325
210,0.0035922754273472997
569,0.0034085761697163694
900,0.003297365811906621
464,0.0032761637554950727
866,0.0032131392474226386
557,0.003207593525573245
568,0.0030730541145996605
724,0.003022363907646493
898,0.003004338333837712
974,0.0029562248231683346
877,0.0029339202290184054
558,0.0027910322238834592
792,0.002773147936945925
773,0.0026972364509249744
941,0.002576995314824691
933,0.002554578564966209
007,0.002551636940718947
985,0.0025177874071206662
435,0.002516662100411504
986,0.002478720717421935
610,0.002461369755925675
688,0.002459937954055657
904,0.0024446932258268745
758,0.0024143561319050484
133,0.0023777602015349966
820,0.00235175984037525
501,0.0023264700288929715
149,0.0022443558762504133
119,0.002235174566243335
684,0.002183783071415867
733,0.002171381959439653
445,0.0021423772056746505
958,0.002137966802524207
559,0.002062222959107328
603,0.002057184997477821
538,0.0020220894946237915
682,0.002015756819908726
347,0.001957286691100106
780,0.001954151627877833
179,0.0019392065070186664
337,0.001927268359064981
799,0.0019234027917428955
731,0.0019181662128830079
275,0.0019049538914047348
546,0.0018487312096553694
073,0.0018479254846702248
331,0.001842790806043693
740,0.0018382950200342863
908,0.0018071177281418927
063,0.0017586595995337274
532,0.0017420811997469385
817,0.0017252926863388707
440,0.0017168748881576231
159,0.0017153096812041594
818,0.0017108209681051477
931,0.0016775877619787443
468,0.0016242204579482256
511,0.0015505041517223511
264,0.0015182192141083319
305,0.0014542605919524764
378,0.001430066935452653
333,0.0014175014565243466
630,0.0013962289335043895
153,0.0013913327603880608
160,0.0013392020392594805
710,0.0013341274652133746
704,0.0012935417589363652
734,0.0012561618283210565
942,0.0012172456194637408
203,0.001214177979697075
241,0.0012094574747343653
328,0.001177497306207883
885,0.0011407145967467264
401,0.0011117455204498355
361,0.0011017752886339084
243,0.0010544957819095097
298,0.0010135007449685858
594,0.0010083210033265694
188,0.0009889531972436636
621,0.0009351771808476496
573,0.0009255145264481993
513,0.0008823983031536312
729,0.0008470938676740824
311,0.0008247546360847104
174,0.0008108906966303881
138,0.0007254404273947056
597,0.0006367341313096332
048,0.0006264494114433599
499,0.000617695216572292
039,0.0006136596054533276
656,0.0005799911877535739
709,0.0005398564141519425
432,0.0005294781667580894
699,0.0004980826530033726
746,0.00044080802564571493
858,0.000319723031526092
935,0.0002899453982074548
756,0.0002029554770361783
816,0.00018942835074629218
082,0.00017452432758612377
920,0.00013556537107916607
365,0.00011663090302701396
209,0.00010108997996182067
043,8.384363438545308e-05
645,6.340566145088069e-05
845,3.596182762135346e-05
702,2.878725705564383e-05
950,8.101109490359508e-06
